Log file open, 03/29/23 17:07:42
[2023.03.29-14.07.42:952][  0]LogDerivedDataCache: Speed tests for C:/Users/cyberuser/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.00 seconds
[2023.03.29-14.07.42:952][  0]LogDerivedDataCache: Display: Performance to C:/Users/cyberuser/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.02ms. RandomReadSpeed=1757.44MBs, RandomWriteSpeed=286.03MBs. Assigned SpeedClass 'Local'
[2023.03.29-14.07.42:952][  0]LogDerivedDataCache: Using Local data cache path C:/Users/cyberuser/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.03.29-14.07.42:953][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.03.29-14.07.42:953][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.03.29-14.07.42:953][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.03.29-14.07.42:953][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.03.29-14.07.42:953][  0]LogShaderCompilers: Guid format shader working directory is 21 characters bigger than the processId version (../../../../git/LMAO_GIT/LMAO/Intermediate/Shaders/WorkingDirectory/9508/).
[2023.03.29-14.07.42:953][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/cyberuser/AppData/Local/Temp/UnrealShaderWorkingDir/6D5513F74DF4E925468170979EB6C2DB/'.
[2023.03.29-14.07.42:953][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.03.29-14.07.42:953][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 8 workers.
[2023.03.29-14.07.43:400][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.03.29-14.07.43:621][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../git/LMAO_GIT/LMAO/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.03.29-14.07.43:621][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.03.29-14.07.43:768][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.03.29-14.07.43:769][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.03.29-14.07.43:769][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.03.29-14.07.43:769][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.03.29-14.07.43:769][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.03.29-14.07.43:769][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.03.29-14.07.43:769][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.03.29-14.07.43:769][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.03.29-14.07.43:769][  0]LogInit: FStereoShaderAspects: ---
[2023.03.29-14.07.43:769][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.03.29-14.07.43:769][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.03.29-14.07.43:769][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.03.29-14.07.43:769][  0]LogInit: FStereoShaderAspects: ---
[2023.03.29-14.07.43:769][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.03.29-14.07.43:769][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.03.29-14.07.43:769][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.03.29-14.07.43:769][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.03.29-14.07.43:942][  0]LogSlate: Using FreeType 2.10.0
[2023.03.29-14.07.43:942][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.03.29-14.07.43:967][  0]LogAssetRegistry: FAssetRegistry took 0.0073 seconds to start up
[2023.03.29-14.07.43:970][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.03.29-14.07.44:084][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.03.29-14.07.44:265][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.03.29-14.07.44:265][  0]LogDeviceProfileManager: Available device profiles:
[2023.03.29-14.07.44:265][  0]LogDeviceProfileManager: 	[0000067099D24000][00000670914F3000 52] GlobalDefaults, 
[2023.03.29-14.07.44:265][  0]LogDeviceProfileManager: 	[0000067099D25400][0000067091402800 52] Windows, 
[2023.03.29-14.07.44:265][  0]LogDeviceProfileManager: 	[0000067099D25600][0000067091405000 52] WindowsEditor, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D24A00][0000067090897800 52] WindowsServer, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D23600][0000067093540000 52] WindowsClient, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D25E00][0000067091400000 52] IOS, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D24600][00000670905D2800 52] iPadAir2, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D26000][000006709A152800 52] IPadPro, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D26200][000006709A150000 52] iPadAir3, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D25C00][000006709A157800 52] iPadAir4, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D24800][000006709A15A000 52] iPadAir5, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D24C00][000006709A15C800 52] iPadMini4, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D24E00][0000067087D40000 52] iPadMini5, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D22E00][0000067099FC0000 52] iPadMini6, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D25A00][0000067099FCA000 52] iPhone6S, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D27E00][0000067099FC7800 52] iPhone7, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D27C00][0000067099FC5000 52] iPodTouch7, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D23A00][0000067099FCC800 52] iPhone6SPlus, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D25800][000006709A155000 52] iPhone7Plus, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D26600][0000067099FF0000 52] iPhoneSE, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D23C00][0000067099FF5000 52] iPhone8, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D21E00][0000067099FF7800 52] iPhone8Plus, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D26400][0000067099FFA000 52] iPhoneX, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D27200][0000067099FFC800 52] iPhoneXS, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D23E00][0000067099FC2800 52] iPhoneXSMax, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D26A00][000006709A1B0000 52] iPhoneXR, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D25000][000006709A1B5000 52] iPhone11, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D27A00][000006709A1B7800 52] iPhone11Pro, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D24400][000006709A1BA000 52] iPhone11ProMax, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D27400][000006709A1BC800 52] iPhoneSE2, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D27600][0000067099FF2800 52] iPhone12Mini, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D28000][000006709A170000 52] iPhone12, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D26E00][000006709A175000 52] iPhone12Pro, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D27000][000006709A177800 52] iPhone12ProMax, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D23800][000006709A17A000 52] iPhone13Mini, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D28800][000006709A17C800 52] iPhone13, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D25200][000006709A1B2800 52] iPhone13Pro, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D28A00][000006709A180000 52] iPhone13ProMax, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D28E00][000006709A185000 52] iPhoneSE3, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D29000][000006709A187800 52] iPhone14, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D28200][000006709A18A000 52] iPhone14Plus, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D28400][000006709A18C800 52] iPhone14Pro, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D23000][000006709A172800 52] iPhone14ProMax, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D29800][000006709A190000 52] iPadPro105, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D26800][000006709A195000 52] iPadPro129, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D29A00][000006709A197800 52] iPadPro97, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D29E00][000006709A19A000 52] iPadPro2_129, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2A000][000006709A19C800 52] iPad5, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D29200][000006709A182800 52] iPad6, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D29400][000006709A130000 52] iPad7, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D26C00][000006709A135000 52] iPad8, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2A800][000006709A137800 52] iPad9, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D27800][000006709A13A000 52] iPad10, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2AA00][000006709A13C800 52] iPadPro11, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2AE00][000006709A192800 52] iPadPro2_11, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2B000][000006709A1E0000 52] iPadPro3_11, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2A200][000006709A1E5000 52] iPadPro4_11, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2A400][000006709A1E7800 52] iPadPro3_129, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D28600][000006709A1EA000 52] iPadPro4_129, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2B800][000006709A1EC800 52] iPadPro5_129, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D28C00][000006709A132800 52] iPadPro6_129, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2BA00][000006709A1F0000 52] AppleTV, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2BE00][000006709A1F5000 52] AppleTV4K, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2C000][000006709A1F7800 52] AppleTV2_4K, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2B200][000006709A1FA000 52] TVOS, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2D400][000006709A1E2800 52] Mac, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2D600][000006709A1FC800 52] MacEditor, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D29600][000006709A200000 52] MacClient, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2C600][000006709A205000 52] MacServer, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2B400][000006709A20A000 52] Linux, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2DE00][000006709A207800 52] LinuxEditor, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2C800][000006709A20C800 52] LinuxArm64Editor, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2AC00][000006709A1F2800 52] LinuxArm64, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2CA00][000006709A210000 52] LinuxClient, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2CC00][000006709A215000 52] LinuxArm64Client, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2D200][000006709A217800 52] LinuxServer, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2CE00][000006709A21A000 52] LinuxArm64Server, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2BC00][000006709A21C800 52] Android, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2D000][000006709A202800 52] Android_Preview_OpenGL, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2E000][000006709A220000 52] Android_Preview_Vulkan, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2A600][000006709A225000 52] Android_Low, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2C400][000006709A227800 52] Android_Mid, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2C200][000006709A22A000 52] Android_High, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2E800][000006709A22C800 52] Android_Default, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2DC00][000006709A212800 52] Android_Adreno4xx, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2EA00][000006709A1D0000 52] Android_Adreno5xx_Low, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2EE00][000006709A1D5000 52] Android_Adreno5xx, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2F000][000006709A1D7800 52] Android_Adreno6xx, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2E200][000006709A1DA000 52] Android_Adreno6xx_Vulkan, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2E400][000006709A1DC800 52] Android_Adreno7xx, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2D800][000006709A222800 52] Android_Adreno7xx_Vulkan, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2F800][000006709A230000 52] Android_Mali_T6xx, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2DA00][000006709A235000 52] Android_Mali_T7xx, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2FA00][000006709A237800 52] Android_Mali_T8xx, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067099D2FE00][000006709A23A000 52] Android_Mali_G71, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[000006709963FA00][000006709A23C800 52] Android_Mali_G72, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[0000067091550800][000006709A1D2800 52] Android_Mali_G72_Vulkan, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[000006709A260000][000006709A240000 52] Android_Mali_G76, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[000006709A261200][000006709A245000 52] Android_Mali_G76_Vulkan, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[000006709A261000][000006709A247800 52] Android_Mali_G77, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[000006709A261A00][000006709A24A000 52] Android_Mali_G77_Vulkan, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[000006709A260800][000006709A24C800 52] Android_Mali_G78, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[000006709A261400][000006709A232800 52] Android_Mali_G78_Vulkan, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[000006709A260A00][000006709A250000 52] Android_Mali_G710, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[000006709A260E00][000006709A255000 52] Android_Mali_G710_Vulkan, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[000006709A262000][000006709A257800 52] Android_Xclipse_920, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[000006709A260200][000006709A25A000 52] Android_Xclipse_920_Vulkan, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[000006709A260400][000006709A25C800 52] Android_Vulkan_SM5, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[000006709A261E00][000006709A242800 52] Android_PowerVR_G6xxx, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[000006709A262800][000006709A270000 52] Android_PowerVR_GT7xxx, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[000006709A261C00][000006709A275000 52] Android_PowerVR_GE8xxx, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[000006709A260C00][000006709A277800 52] Android_PowerVR_GM9xxx, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[000006709A263000][000006709A27A000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[000006709A262600][000006709A27C800 52] Android_TegraK1, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[000006709A263A00][000006709A252800 52] Android_Unknown_Vulkan, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[000006709A262200][000006709A280000 52] Oculus_Quest, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[000006709A263400][000006709A285000 52] Oculus_Quest2, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: 	[000006709A261600][000006709A287800 52] HoloLens, 
[2023.03.29-14.07.44:266][  0]LogDeviceProfileManager: Active device profile: [0000067099D25600][0000067091405000 52] WindowsEditor
[2023.03.29-14.07.44:266][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.03.29-14.07.44:266][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../git/LMAO_GIT/LMAO/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.03.29-14.07.44:273][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.03.29-14.07.44:274][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../git/LMAO_GIT/LMAO/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.03.29-14.07.44:280][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.03.29-14.07.44:282][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Invalid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.03.29-14.07.44:284][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="D:/git/LMAO_GIT/LMAO/LMAO.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/git/LMAO_GIT/LMAO/Intermediate/TurnkeyReport_1.log" -log="D:/git/LMAO_GIT/LMAO/Intermediate/TurnkeyLog_1.log" -project="D:/git/LMAO_GIT/LMAO/LMAO.uproject"  -Device=Win64@DESKTOP-8DNKI1M'
[2023.03.29-14.07.44:284][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""D:/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="D:/git/LMAO_GIT/LMAO/LMAO.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/git/LMAO_GIT/LMAO/Intermediate/TurnkeyReport_1.log" -log="D:/git/LMAO_GIT/LMAO/Intermediate/TurnkeyLog_1.log" -project="D:/git/LMAO_GIT/LMAO/LMAO.uproject"  -Device=Win64@DESKTOP-8DNKI1M" -nocompile -nocompileuat ]
[2023.03.29-14.07.44:312][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
